salary_usd,Log_Salary,years_experience,Experience_Scaled,AI_Skill_Requirement,Industry_Automotive,Industry_Consulting,Industry_Education,Industry_Energy,Industry_Finance,Industry_Gaming,Industry_Government,Industry_Healthcare,Industry_Manufacturing,Industry_Media,Industry_Real Estate,Industry_Retail,Industry_Technology,Industry_Telecommunications,Industry_Transportation
54095,10.898497039121674,2,0.1052631578947368,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
42972,10.668304019786431,0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
193479,12.172924258430696,15,0.7894736842105263,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
87729,11.382007796448097,7,0.3684210526315789,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
85230,11.353108763516344,7,0.3684210526315789,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
151786,11.930226913076565,17,0.8947368421052632,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
49827,10.81631228476711,2,0.1052631578947368,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60932,11.017513767256592,4,0.2105263157894736,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
129701,11.772987080375044,4,0.2105263157894736,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
187298,12.140456210318575,17,0.8947368421052632,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
87647,11.38107266272426,3,0.1578947368421052,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79135,11.278910533767384,0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
95348,11.46528863545462,9,0.4736842105263157,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
121523,11.7078588242592,13,0.6842105263157895,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
52964,10.877367716459649,0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
46995,10.757796492054402,0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
113003,11.635169646014637,5,0.2631578947368421,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
57078,10.952174032434511,0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
133039,11.79839759730218,13,0.6842105263157895,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
45719,10.730269245403578,1,0.0526315789473684,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
93022,11.440591303299476,5,0.2631578947368421,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
175684,12.076442205714413,8,0.4210526315789473,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
61337,11.0241385287448,3,0.1578947368421052,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
49118,10.801980845379704,1,0.0526315789473684,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
87718,11.381882402454304,1,0.0526315789473684,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
174949,12.072249781860664,10,0.5263157894736842,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
235369,12.36890977439716,15,0.7894736842105263,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
83302,11.33022783747055,0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
167367,12.027944284987836,9,0.4736842105263157,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
247024,12.417240776881709,10,0.5263157894736842,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
43141,10.672229100017557,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
139300,11.844385159767898,6,0.3157894736842105,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
170821,12.048371503598446,16,0.8421052631578947,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
64346,11.072030051030096,3,0.1578947368421052,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
136221,11.822033845834287,8,0.4210526315789473,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
122668,11.717236797989102,4,0.2105263157894736,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
48788,10.795239659963128,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
95560,11.467509601439746,7,0.3684210526315789,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
141898,11.862863768616108,9,0.4736842105263157,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
101595,11.528749600317116,1,0.0526315789473684,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
61960,11.034244294530804,4,0.2105263157894736,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
65764,11.093827855130767,2,0.1052631578947368,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
73409,11.203801822889718,4,0.2105263157894736,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
73780,11.208842971150666,7,0.3684210526315789,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
77772,11.261536748215716,3,0.1578947368421052,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
149281,11.91358571487974,2,0.1052631578947368,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
64137,11.068776699468518,4,0.2105263157894736,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
140857,11.855500470330162,6,0.3157894736842105,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
154360,11.947042815651557,6,0.3157894736842105,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
44891,10.711992608204175,0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
91353,11.422486401989405,2,0.1052631578947368,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
132391,11.793514944343768,3,0.1578947368421052,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
123429,11.723421370947074,2,0.1052631578947368,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
73990,11.211685227919595,4,0.2105263157894736,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
74086,11.21298185956078,4,0.2105263157894736,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
62110,11.036662285553348,3,0.1578947368421052,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
47973,10.778393631627551,0,0.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
56288,10.938236647537284,3,0.1578947368421052,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
60705,11.013781345978076,3,0.1578947368421052,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
50260,10.824964811097583,3,0.1578947368421052,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
131797,11.78901813903125,15,0.7894736842105263,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
110296,11.610922939851465,2,0.1052631578947368,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
123157,11.721215243183789,3,0.1578947368421052,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
137826,11.833747299009287,9,0.4736842105263157,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
59134,10.987561334083114,2,0.1052631578947368,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
245832,12.41240365478448,6,0.3157894736842105,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
75783,11.235629272070865,5,0.2631578947368421,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
87959,11.384626075800073,5,0.2631578947368421,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
147496,11.901556335750229,12,0.631578947368421,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
146565,11.895224295046551,16,0.8421052631578947,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
68834,11.139453087898238,3,0.1578947368421052,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
50568,10.831074244152134,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
106840,11.579087667223895,1,0.0526315789473684,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
77161,11.25364942701863,9,0.4736842105263157,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
78857,11.275391364608074,1,0.0526315789473684,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
169925,12.04311244221484,13,0.6842105263157895,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
111157,11.618698895367029,4,0.2105263157894736,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
195984,12.185788302227468,18,0.9473684210526316,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
41428,10.63171225970877,1,0.0526315789473684,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
146917,11.89762308044933,9,0.4736842105263157,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
99556,11.508475578896595,9,0.4736842105263157,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
48437,10.78801926346178,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
58639,10.979155283209122,4,0.2105263157894736,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
184745,12.126731774844764,14,0.7368421052631579,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
88816,11.394322092929942,0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
98497,11.497781369843567,2,0.1052631578947368,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
77785,11.261703889521222,0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
175458,12.07515497700804,7,0.3684210526315789,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
154689,11.949171928667829,7,0.3684210526315789,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
119839,11.693904454256952,9,0.4736842105263157,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
51158,10.842674161887189,0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
134421,11.808731944865428,8,0.4210526315789473,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57920,10.966818027059595,1,0.0526315789473684,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
174000,12.066810578196666,4,0.2105263157894736,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
90219,11.409995326884111,1,0.0526315789473684,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
62127,11.036935956039695,1,0.0526315789473684,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
55851,10.930442709440008,1,0.0526315789473684,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97531,11.487925555168903,1,0.0526315789473684,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
130903,11.782211869893583,18,0.9473684210526316,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
91815,11.42753096195328,3,0.1578947368421052,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
82439,11.31981390489686,0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
87393,11.378170466902947,2,0.1052631578947368,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
60747,11.01447297726738,4,0.2105263157894736,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
102389,11.536534563942402,8,0.4210526315789473,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94419,11.455497603067704,7,0.3684210526315789,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99296,11.505860567248106,1,0.0526315789473684,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
206982,12.240387111944829,17,0.8947368421052632,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
175089,12.073049695055603,6,0.3157894736842105,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
115600,11.657891235220417,3,0.1578947368421052,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48521,10.78975197290331,4,0.2105263157894736,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
82466,11.320141366165364,4,0.2105263157894736,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
34457,10.447467448834278,1,0.0526315789473684,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
97125,11.483754087669949,6,0.3157894736842105,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
166323,12.021686959887258,7,0.3684210526315789,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
98107,11.493813998767182,2,0.1052631578947368,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
131679,11.788122421714382,7,0.3684210526315789,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
126294,11.746367801271898,4,0.2105263157894736,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
88157,11.386874594769628,4,0.2105263157894736,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
89567,11.402742227551174,0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
54206,10.900546882407832,4,0.2105263157894736,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
251830,12.43650953567185,15,0.7894736842105263,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
88533,11.391130642848978,1,0.0526315789473684,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
230794,12.34928081674437,14,0.7368421052631579,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
190470,12.157249980832605,15,0.7894736842105263,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
160404,11.985450911759472,6,0.3157894736842105,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
153744,11.943044160517047,12,0.631578947368421,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
101699,11.529772749146618,7,0.3684210526315789,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
183404,12.11944664881748,18,0.9473684210526316,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
201093,12.211522766601952,19,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
58984,10.985021499669486,3,0.1578947368421052,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
86424,11.36702069399682,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
244951,12.408813469524198,15,0.7894736842105263,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
222230,12.311468160575515,17,0.8947368421052632,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
83654,11.334444523562208,6,0.3157894736842105,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
36986,10.51829474164482,0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
64894,11.080510448495463,0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
79205,11.279794707122951,8,0.4210526315789473,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
93137,11.441826806440648,5,0.2631578947368421,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
83503,11.33263783833726,4,0.2105263157894736,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
77692,11.260507570952024,4,0.2105263157894736,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
65169,11.08473917472504,1,0.0526315789473684,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83743,11.335507864104583,5,0.2631578947368421,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
62349,11.040502912487185,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
52164,10.862147880776792,1,0.0526315789473684,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
139052,11.842603242874024,12,0.631578947368421,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
319418,12.674255868842003,11,0.5789473684210527,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
101315,11.52598975429943,7,0.3684210526315789,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
119666,11.692459807756148,6,0.3157894736842105,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
153182,11.939382035913145,8,0.4210526315789473,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49667,10.813096007646362,1,0.0526315789473684,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
93214,11.442653203984875,6,0.3157894736842105,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
110342,11.611339912455154,8,0.4210526315789473,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
88419,11.389842157657831,4,0.2105263157894736,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
106195,11.573032305702348,7,0.3684210526315789,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
137450,11.83101549359339,15,0.7894736842105263,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
227373,12.334347119739956,17,0.8947368421052632,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
51148,10.842478669931058,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
55796,10.929457461212126,1,0.0526315789473684,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
211367,12.261351238057092,14,0.7368421052631579,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
71649,11.179534476424797,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
56048,10.933963745437268,2,0.1052631578947368,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
158822,11.975539357242347,16,0.8421052631578947,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
120868,11.702454320013535,19,1.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
57913,10.966697163402287,4,0.2105263157894736,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
153939,11.944311699029791,14,0.7368421052631579,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
94175,11.452910032560242,5,0.2631578947368421,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
87217,11.376154545024423,0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
80464,11.295565158411746,3,0.1578947368421052,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
120125,11.696288146272591,3,0.1578947368421052,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
214441,12.275789921239683,12,0.631578947368421,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
155072,11.951644804176198,2,0.1052631578947368,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
64758,11.078412524053402,4,0.2105263157894736,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
148286,11.906898120433077,8,0.4210526315789473,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
231996,12.354475409120502,16,0.8421052631578947,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83137,11.32824512844138,7,0.3684210526315789,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
159684,11.980952141331745,13,0.6842105263157895,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
93084,11.441257590278871,9,0.4736842105263157,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
49326,10.806206604380188,4,0.2105263157894736,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
114965,11.6523830131961,7,0.3684210526315789,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
196435,12.188086866764698,15,0.7894736842105263,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
79405,11.282316617544748,3,0.1578947368421052,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
87884,11.38377304207626,7,0.3684210526315789,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
64859,11.07997096191945,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
64300,11.071314910225713,3,0.1578947368421052,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
50241,10.824586705402588,0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
120435,11.698865467286891,3,0.1578947368421052,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
232783,12.357861968118051,10,0.5263157894736842,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
106848,11.57916254274338,8,0.4210526315789473,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
179303,12.096832391187773,13,0.6842105263157895,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
78386,11.269400618964152,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
166659,12.023705087678186,18,0.9473684210526316,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
128463,11.76339620411219,2,0.1052631578947368,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
105657,11.567953277356672,3,0.1578947368421052,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
204872,12.230140672863874,15,0.7894736842105263,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
93342,11.444025446315177,2,0.1052631578947368,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
196294,12.18736881433639,6,0.3157894736842105,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
45849,10.733108667195946,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
153347,11.94045860626007,13,0.6842105263157895,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
67305,11.116989807078191,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
85330,11.35428137153063,6,0.3157894736842105,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89825,11.40561861198172,5,0.2631578947368421,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
103693,11.549189889528428,7,0.3684210526315789,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
86729,11.370543593576286,8,0.4210526315789473,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
90172,11.409474236574024,0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
101376,11.526591655734045,8,0.4210526315789473,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35400,10.474467099121863,0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
140799,11.85508862040813,12,0.631578947368421,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
38208,10.550800196752274,1,0.0526315789473684,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
128378,11.762734315993836,7,0.3684210526315789,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
167560,12.029096775060973,6,0.3157894736842105,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
69876,11.15447752162512,1,0.0526315789473684,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
55398,10.922298771000683,3,0.1578947368421052,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
139714,11.847352754969776,7,0.3684210526315789,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
178247,12.090925507840382,19,1.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
65020,11.082450193857897,2,0.1052631578947368,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
92151,11.431183814911035,2,0.1052631578947368,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
264666,12.486223932666302,10,0.5263157894736842,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
193557,12.173327321717087,10,0.5263157894736842,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
87807,11.382896503096688,1,0.0526315789473684,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
64315,11.071548164512816,4,0.2105263157894736,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
63046,11.05161989766763,0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
79192,11.279630562599642,4,0.2105263157894736,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
261983,12.476034895141895,15,0.7894736842105263,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
142388,11.866311004746205,6,0.3157894736842105,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
149836,11.917296641620164,15,0.7894736842105263,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
97750,11.490168477847613,2,0.1052631578947368,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68035,11.12777755762496,0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
58645,10.979257598955606,0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
112827,11.633610951105782,2,0.1052631578947368,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
64113,11.0684024304583,1,0.0526315789473684,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
92666,11.436756909734182,19,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
116428,11.665028335180182,16,0.8421052631578947,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
74060,11.212630854467603,2,0.1052631578947368,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
53295,10.883597797123237,1,0.0526315789473684,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
35530,10.478132689015071,1,0.0526315789473684,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
106952,11.580135414662958,3,0.1578947368421052,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
124064,11.728552840470655,9,0.4736842105263157,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
105275,11.564331253030128,15,0.7894736842105263,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
56537,10.942650570059175,4,0.2105263157894736,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
75809,11.235972298091433,2,0.1052631578947368,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
60813,11.015558860888394,1,0.0526315789473684,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
67970,11.126821710340684,0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
75264,11.228757211818245,1,0.0526315789473684,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
75290,11.229102602844169,4,0.2105263157894736,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
135040,11.813326309829783,14,0.7368421052631579,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
208218,12.246340886757372,6,0.3157894736842105,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
61033,11.01916998048313,1,0.0526315789473684,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
78321,11.268571045253626,8,0.4210526315789473,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
87954,11.384569229518084,3,0.1578947368421052,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
122691,11.717424278375535,8,0.4210526315789473,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
62759,11.047057273004285,1,0.0526315789473684,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
199215,12.20213992250246,10,0.5263157894736842,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
57999,10.968181048000613,1,0.0526315789473684,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
63930,11.065544013760771,0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
147142,11.89915338589082,16,0.8421052631578947,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
88386,11.389468865042993,2,0.1052631578947368,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
96605,11.478385778695484,4,0.2105263157894736,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
52708,10.872522525665143,2,0.1052631578947368,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
165502,12.016738558318382,9,0.4736842105263157,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
